Paper_ID,Material,Substrate,Method,Gas_Mixture_Std,Power_W,Working_Pressure_Pa,Base_Pressure_Pa,Temperature_C,Thickness_nm
10.1039_d5tc03395k,Se-doped In2O3,Ceramic substrates with interdigitated Au electrodes,RF magnetron sputtering,Ar,,,,400.0,150.0
10.1088_0022-3727_47_4_045306,"Niobium, Niobium-titanium alloy, Niobium oxide, Multi-layered Niobium-Niobium oxide films","Havar, Aluminated quartz, Aluminum (foil and bulk), Quartz, Stainless steel replica","Unbalanced DC magnetron sputtering, Reactive magnetron sputtering",Ar/O2,,0.33,0.0005,"[-50.0, 22.0, 300.0, 400.0, 500.0]",60.0
10.1088_1361-6463_aa8ec7,NiO,Cu-coated substrate,reactive radio frequency magnetron sputtering,Ar/O2,,,,,100.0
10.1088_1361-6463_ad6166,MoOx,n-type c-Si,DC reactive sputtering,Ar/O2,,0.7000000000000001,0.0015000000000000002,25.0,
10.1088_1361-6528_aa5ca0,Tb-doped nitrogen rich silicon oxynitride (NRSON),p-type 250 μm-thick (100)-oriented Si wafers,Reactive radio frequency magnetron co-sputtering,N2,1.23,,,200.0,230.0
10.1103_PhysRevB.104.014422,NiCo2O4 (NCO),MgAl2O4 (MAO)(001),Reactive radio frequency magnetron sputtering and pulsed laser deposition (PLD),Ar/O2,100.0,"[1.3, 1.3332199999999998]",,"[300.0, 315.0]","[50.0, 30.0]"
10.1103_PhysRevMaterials.5.083402,SrVO3,SrTiO3,Radio-frequency (RF) magnetron sputtering,Ar/H2,30.0,0.999915,1333.22,25.0,"[16.0, 60.0]"
10.1103_PhysRevMaterials.5.115603,Pure and Ti-doped tantalum oxide (Ta2O5),Amorphous SiO2,Double ion beam sputtering (IBS),Unknown,,,,500.0,2000.0
10.1109_ACCESS.2020.2966026,Al2O3/AlxOy,,RF sputtering,Unknown,,,,,30.0
10.1109_ACCESS.2020.3024827,WO3@ZnO nanocomposite,FTO conductive glass,RF magnetron sputtering and hydrothermal synthesis,Ar,"[60.0, 65.0]",1.0,0.0004,"[95.0, 450.0]","[20.0, 100.0]"
10.1109_ACCESS.2020.3031894,ZTO (Zinc Tin Oxide),Quartz glass,RF magnetron co-sputtering,Ar/O2/N2,"[50.0, 5.0, 10.0]",,,"[300.0, 400.0, 500.0]",100.0
10.1109_ACCESS.2023.3313558,Titanium dioxide (TiO2),Fluorine-doped tin oxide (FTO),Radio frequency magnetron sputtering (R.F. sputtering),Ar/O2,60.0,0.399966,0.000399966,,
10.1109_JEDS.2015.2412937,La 2 O 3,Pt/Ti/SiO 2 /Si,reactive radio frequency (RF) magnetron sputtering,Ar,60.0,2.0,5e-05,25.0,50.0
10.1109_JEDS.2019.2895367,a-IGZO,SiO2 and PZT,radio-frequency magnetron sputtering (RF-MS),Ar,,,,50.0,40.0
10.1109_JEDS.2019.2919424,Zinc-tin-oxide (ZTO),Glass,Magnetron co-sputtering,Ar/O2,"[150.0, 6.0]",0.999915,0.000799932,"[25.0, 350.0, 400.0, 440.0, 490.0]",40.0
10.1109_JEDS.2020.3018463,Al-doped SnOx,n++ silicon,reactive co-sputtering,O2,25.0,,,,8.0
10.1109_JEDS.2022.3151850,"In-Ga-Zn-Sn-O (IGZTO), In-Ga-Zn-O (IGZO), In-Sn-Zn-O (ITZO)",Glass substrates (with SiO2 underlayer),Sputtering,Ar/O2,"[120.0, 100.0, 300.0]","[0.13, 0.4, 0.2]",,25.0,"[15.0, 50.0]"
10.1109_JEDS.2024.3350230,Magnesium oxide (MgO),Flexible Printed Circuit Board (FPCB) with Electroless Nickel Immersion Gold (ENIG),Radio frequency (RF) sputtering,Other,60.0,0.399966,,,
10.1109_JPHOTOV.2018.2846674,"Al2O3, Si3Nx, SiOx",Soda-lime glass (SLG),"Sputtering, Atomic Layer Deposition (ALD), Thermal evaporation",H2,,,,"[150.0, 300.0]","[350.0, 2000.0, 70.0, 400.0]"
10.1109_JPHOTOV.2020.2992348,"Tin doped indium oxide (ITO), Zinc oxide (ZnO)",n-type (100) float zone (FZ) and Czochralski (Cz) silicon wafers with poly-Si/SiOx contacts,"dc magnetron sputtering, Atomic Layer Deposition (ALD)",Ar/O2/H2,0.4,0.27,10.0,200.0,75.0
10.1109_JSEN.2018.2849330,Nanocrystalline CuO-CuFe2O4 composite,Fused silica,Radio frequency (RF) sputtering,Unknown,,,,25.0,"[25.0, 300.0]"
10.1109_JSEN.2023.3239808,γ-In2Se3,ITO-coated glass substrate,RF magnetron sputtering,Ar,,6.0,0.000266644,,
10.1109_JSEN.2023.3323791,YSZ (yttria-stabilized zirconia),96% Al2O3,Magnetron sputtering,Ar,180.0,0.8,0.001,200.0,
10.1109_OJNANO.2023.3327997,Aluminum-doped zinc oxide (AZO),"Si, sapphire",RF magnetron sputtering,Ar,100.0,0.38,,25.0,336.0
10.1109_TASC.2016.2529432,NbN,GaN buffer-layer (0002) on sapphire (0001) and Si (100),Reactive DC magnetron sputtering,Ar/N2,,,,650.0,"[5.0, 10.0]"
10.1109_TASC.2023.3264174,Silicon oxide (SiO2) and Silicon nitride (SiNx),Six-inch high-resistivity Si wafer,"Plasma-Enhanced Chemical Vapor Deposition (PECVD), magnetron sputtering (MS), and Ion-beam assisted sputtering (IBAS)",Ar/N2,"[20.0, 1000.0]",,1.3332200000000001e-06,"[25.0, 100.0, 200.0]",300.0
10.1109_TED.2021.3075174,Indium-gallium-zinc-oxide (IGZO),Glass,Radio frequency magnetron sputtering,Ar,"[140.0, 90.0]","[0.2, 1.0, 0.5]",,25.0,
10.1116_1.4929442,HfO2,n-type Si (100),Reactive rf magnetron sputtering,Unknown,50.0,0.6666099999999999,,25.0,5.0
10.1116_1.5065468,Ti3SiC2,Al2O3(0001),Direct-current magnetron sputtering,Ar,"[50.0, 100.0, 150.0, 200.0, 250.0, 300.0]",0.53,10.0,25.0,200.0
10.1116_6.0001798,VO2,SrRuO3 buffered SrTiO3 (111) and Si/SiO2,RF magnetron sputtering,Ar/O2,100.0,0.6666099999999999,,500.0,270.0
10.1116_6.0002717,Hematite (α-Fe2O3) and Palladium (Pd),n-type Si(111),Radio frequency (RF) magnetron sputtering,Ar/O2,"[50.0, 80.0]",1e-05,5e-05,"[25.0, 500.0, 600.0]",
10.1116_6.0002805,Ti(Si)N coatings,Si wafers,Magnetron Sputtering Physical Vapor Deposition (MS-PVD),Ar/N2,15.0,,1.33322e-05,,500.0
10.1134_S0020168514040074,LiNbO3,(111) oriented silicon substrate with a native SiO2 buffer layer,rf magnetron sputtering,Ar,60.0,0.5,,"[550.0, 700.0, 1000.0]",1.0
10.1134_S0020168516080021,"TiO2, Ag, Cu, Ag/TiO2, Cu/TiO2",Track-etched polyethylene terephthalate (PET) membranes,Reactive vacuum sputtering using a planar magnetron,Ar/O2,,0.2,,,"[100.0, 20.0]"
10.1134_S0020168517100156,Y3Fe5O12 (Yttrium Iron Garnet),Single-crystal silicon (Si) with AlOx or SiO2 buffer layers,Dual ion-beam sputter deposition,Ar/O2,,0.025,,25.0,600.0
10.1134_S0020168518090030,Indium oxide (In2O3) and Yttrium-doped indium oxide (In-Y-O),"ST-50-0.6 glass-ceramic, single-crystal silicon, and single-crystal NaCl",Ion-beam sputtering,Ar/O2,,,0.0013000000000000002,,"[1500.0, 5000.0]"
10.1134_S0020168520100118,Barium strontium niobate (SBN50),MgO(001),rf sputtering,O2,110.0,,,400.0,300.0
10.1134_S0030400X17090260,"a-C:H and a-C:H〈M〉 (M = Ag, Ti, or Ag + Ti)",quartz and silicon (100),ion-plasma dc magnetron sputtering,Ar,0.6,0.9,,50.0,80.0
10.1134_S0030400X19050229,Ba 0.5 Sr 0.5 Nb 2 O 6,Al 2 O 3 (c cut),RF sputtering,O2,,,,,290.0
10.1134_S0030400X20100252,In2O3,Al2O3 (012),DC magnetron sputtering,Unknown,,,,600.0,40.0
10.1134_S0030400X21090046,Zinc oxide (ZnO) and Cu-doped zinc oxide (Cu:ZnO),architectural glass,reactive cathode sputtering,Unknown,,,,49.85000000000002,250.0
10.1134_S0030400X2302011X,BiFeO3/SrTiO3,Al2O3 (c-cut),Gas-discharge RF cathode sputtering,O2,,,,,326.0
10.1134_S0030400X25700067,Nb2O5 and SiO2,Sapphire,Ion beam sputtering (IBS),O2,,,,,
10.1134_S0031918X20120042,Dy (Dysprosium),Single-crystal Al2O3 (sapphire),High-vacuum ac magnetron sputtering,Unknown,,,,"[435.0, 150.0]","[20.0, 40.0, 5.0]"
10.1134_S0031918X23602287,Yttrium orthoferrite (YFeO3),α-Al2O3 (sapphire) r-plane,AC magnetron sputtering,Ar/O2,100.0,0.9,,"[199.85000000000002, 799.85]",3.0
10.1134_S0031918X24601215,Vanadium dioxide (VO2),Sapphire (Al2O3) and Gadolinium Gallium Garnet (Gd3Ga5O12),RF magnetron sputtering,Ar,150.0,0.66,,"[475.0, 550.0]",220.0
10.1134_S0036023622080216,BaZr0.80Y0.20O3-δ,Glass,RF magnetron sputtering,Ar,100.0,0.33330499999999996,,400.0,1000.0
10.1134_S0036023622100333,Carbon doped TiO2 (TiO2:C),Glass,r.f. magnetron co-sputtering,Ar,,1.1,,,108.0
10.1134_S1027451015010267,β SiC,Si,Ion beam sputtering,Ar,108.0,0.059000000000000004,,20.0,160.0
10.1134_S1027451016040091,Lithium niobate,Si(111) and Si(100) with a native oxide layer (1.5-1.7 nm),RF magnetron sputtering,Ar/O2,60.0,0.5,,575.0,1.0
10.1134_S1027451016040157,Ni x (NbO) 100 -x,Glassceramic (SТ-50) and glass,Ion-beam sputtering,Ar,,,,,3000.0
10.1134_S1027451018050336,HfO2-9% Y2O3,12Cr18Ni10Ti steel,Vacuum plasma sputtering,N2,10000.0,120.0,,4126.85,30000.0
10.1134_S1027451019060053,SnO2,Glass and single crystal of sodium chloride (NaCl),RF magnetron sputtering with accompanying ion-beam treatment,Ar/O2,"[300.0, 42.0]",0.36,,"[25.0, 200.0]","[100.0, 35.0]"
10.1134_S102745102103023X,"Dy, Ho",Single-crystal Al 2 O 3 with a 40-nm-thick Nb buffer layer,High-vacuum magnetron sputtering,Unknown,,,,"[435.0, 150.0]","[200.0, 40.0, 15.0]"
10.1134_S1027451022030090,Titanium oxide (TiO2),"Quartz, sitall, glass, and NaCl plates",High-frequency magnetron sputtering,Ar/O2,520.0,0.42,0.001,300.0,20.0
10.1134_S1027451022030314,"Silicon oxide (SiO2), Gold (Au)",Quartz,Electron-beam sputtering,Unknown,,,,"[25.0, 400.0]","[120.0, 64.0]"
10.1134_S1027451022060246,Gadolinium-doped ceria (Ce x Gd 1-x O 2-y),NiO/YSZ anode,Reactive dual magnetron sputtering,Ar/O2,3000.0,0.2,0.01,450.0,4000.0
10.1134_S1027451022060283,"GaAs, SiO2, Si, Ge",,Magnetron sputtering,Ar,,0.5,,26.850000000000023,
10.1134_S1027451023050166,Cu2O and Y2O3,AISI 321 stainless steel and Si(110) wafers,Dual magnetron sputtering enhanced by a radio-frequency inductively coupled plasma (RF-ICP) source,Ar/O2,"[20.4, 1250.0]",,,,
10.1134_S102745102470006X,Strontium barium niobate (SrxBa1-xNb2O6),Silicon and sapphire (with ITO and platinum buffer layers),Radiofrequency (RF) plasma sputtering,Unknown,,,,,
10.1134_S1027451024701805,IGZO/Ag/IGZO and ITO/Ag/ITO,glass and silicon,rf magnetron sputtering,Ar,100.0,0.5,0.0002,50.0,"[35.0, 13.0]"
10.1134_S1027451025701332,PbHfO 3,Si(001) and SrRuO 3 /SrTiO 3 /MgO(001),High-frequency cathode sputtering,O2,,,,,
10.1134_S1027451025701393,yttria-stabilized zirconia (YSZ) and gadolinia-doped ceria (GDC),WC-Co alloy (VK-8),reactive mid-frequency magnetron sputtering,Ar/O2,1000.0,,10.0,100.0,
10.1134_S1063774525601601,NiO,Sapphire (α-Al2O3),Magnetron sputtering,Ar/O2,,,,"[400.0, 800.0]","[68.0, 412.0, 105.0, 535.0, 550.0]"
10.1134_S1063782620090201,ZnO,c-plane sapphire and p-GaN (p-Mg:GaN),Pulsed laser deposition (PLD) and radio frequency (RF) magnetron sputtering,Ar/O2,,2.0,0.0006000000000000001,600.0,180.0
10.1134_S106378262103012X,ZnO,Thermally oxidized silicon (111) wafers,Ion-beam sputtering,Unknown,,,,,10.0
10.1134_S1063782621040072,Indium-tin oxide (ITO),Slides,RF magnetron sputtering,Ar/O2,40.0,0.15,0.0005,25.0,95.0
10.1134_S1063782623050081,Indium Tin Oxide (ITO),c-Si single-crystal silicon wafers,DC magnetron target sputtering,Ar/O2,1.13,0.6,,200.0,
10.1134_S1063783425601730,Indium Tin Oxide (ITO),glass,direct current magnetron sputtering,Ar,,,,120.0,50.0
10.1134_S1064226919070118,MgO,Sapphire (0001),High-frequency magnetron reactive sputtering,O2,,,,300.0,30.0
10.1134_S106422692011011X,NiO,(0001) LiNbO3,Reactive magnetron sputtering,Ar/O2,,2.66644,0.000133322,400.0,
10.1134_S1087659617030026,Copper oxide (CuO and Cu2O),Purified quartz and glass,High-frequency magnetron sputtering followed by thermal oxidation,Other,0.1,500.0,,"[25.0, 220.0]",100.0
10.1134_S1995078015040072,Niobium nitride (NbN),Single-crystalline silicon covered with a 0.15-μm-thick layer of thermal oxide,Cathode sputtering,Unknown,,,,700.0,5.0
10.1134_S1995078017050020,Hafnia (HfO2),Highly doped single-crystal silicon Si(111) and polished quartz,DC reactive magnetron sputtering,Ar/O2,,,10.0,70.0,50.0
10.1134_S2070205116030138,ZrO2 and SiO2,Silicon (100),RF magnetron sputtering,Ar/O2,,,0.066661,,750.0
10.1134_S207020511806014X,"ZrB2, ZrSiB, and ZrSiB/SiBC multilayer coatings",Alumina plates of VK-100-1 grade (polycor) and KEF-4.5 (100) silicon plates,Magnetron sputtering,Ar,,0.2,10.0,,
10.1134_S2075113321040079,Ti-O-N,316L steel plates (10 × 10 × 1 mm),Reactive magnetron sputtering,O2/N2,1000.0,10.0,,,
10.1140_epjb_s10051-025-00995-2,ZnO/Fe/ZnO tri-layer thin films,glass substrate,Atomic layer deposition (ALD) and direct current (DC) magnetron sputtering,Ar/H2,,0.63,2.6e-05,200.0,"[80.0, 80.0]"
10.11591_ijeecs.v5.i3.pp536-541,ZnO,Polyimide,"Spray pyrolysis, sol-gel, and RF Sputtering",Ar/O2,200.0,1.3332199999999998,,"[25.0, 300.0, 150.0]","[300.0, 600.0, 540.0]"
10.1186_1556-276X-9-414,Gold,Nanoporous anodic alumina (NAA),Sputtering,Unknown,,5.0,,,"[10.0, 20.0]"
10.1186_1556-276X-9-635,Co-doped SnO2,SiO2/Si(001),RF sputtering,Unknown,,,,25.0,300.0
10.1186_1556-276X-9-97,Fluorine-doped ZnO (FZO),Corning 1737 glass,RF magnetron sputtering,Ar,150.0,0.66661,0.00066661,25.0,30.0
10.1186_s11671-015-0745-2,WO3-modified TiO2 thin films,Indium tin oxide (ITO) glass,"Magnetron sputtering (RF for TiO2, DC reactive for WO3)",O2,"[120.0, 70.0]",0.933254,0.000266644,26.850000000000023,"[170.0, 90.0]"
10.1186_s11671-015-0872-9,TiO2,Anodic aluminum oxide (AAO) thin films on aluminum foil,Sputtering and Atomic Layer Deposition (ALD),Ar/N2/H2,2000.0,0.000533288,,200.0,400.0
10.1186_s11671-016-1531-5,"TiO2 (Rutile and Anatase), Sn-doped TiO2","Quartz, Glass","RF magnetron sputtering, Off-axis DC magnetron sputtering",Ar/O2,200.0,"[0.3, 0.5, 1.0, 2.0, 3.0]",,25.0,"[50.0, 100.0, 200.0, 500.0]"
10.1186_s11671-016-1612-5,ZnO,p-type Si,RF reactive magnetron sputtering,Ar/O2,150.0,0.5,0.0002,300.0,
10.1186_s11671-016-1621-4,CuO-Cu 2 O complex thin film,indium tin oxide (ITO)-coated glass,RF magnetron reactive sputtering,Ar,,399.966,4.9999999999999996e-06,400.0,60.0
10.1186_s11671-016-1769-y,Zinc nitride (Zn3N2),Fused silica,Radio frequency (RF) magnetron sputtering,Ar/N2,150.0,,0.0014,300.0,
10.1186_s11671-017-1960-9,Ge-rich ZrO2,p-type Si (100) wafers covered by 5nm thermal SiO2,RF magnetron co-sputtering,Ar,"[3.3, 2.2, 3.3]",,,25.0,500.0
10.1186_s11671-019-2959-1,a-IGZO,Highly doped p-type silicon wafers,RF sputtering,Ar/O2,2500.0,0.88,,"[25.0, 100.0, 150.0]",40.0
10.1186_s11671-020-03322-z,V1-x-yTixRuyO2,Quartz,Direct current (DC) reactive magnetron sputtering,Ar/O2,,,0.002,"[100.0, 400.0]",380.0
10.1186_s11671-020-3267-5,Sm-doped CeO 2-δ (Ce 0.9 Sm 0.1 O 2-δ ; SDC),Al 2 O 3 (0001),radio frequency (RF) magnetron sputtering,Ar,50.0,1.066576,2.66644e-05,700.0,
10.1186_s11671-020-3269-3,SnO2:NiO,Si3N4 on p-type Si,Magnetron sputtering,Unknown,80.0,,,,"[20.0, 50.0, 100.0]"
10.1186_s11671-025-04386-5,Iron (Fe),Glass substrates with copper oxide sublayers,DC reactive magnetron cylindrical sputtering,Ar,120.0,1333.22,1333.22,25.0,500.0
10.1380_ejssnt.2022-017,Ti-Zr-V,JIS grade 2 pure titanium vacuum chamber,DC magnetron sputtering,Ar,,,,100.0,
10.1380_ejssnt.2023-021,Titanium (Ti) and stainless steel (SUS) mixture,SUS and Si,Sputtering,Unknown,,,,,
10.1380_EJSSNT.2024-008,Fe2O3:ZnO,Multi-Sensor-Platform (TESLA BLATNA),Radio-frequency (RF) magnetron sputtering,Ar,,,,200.0,52.13
10.1380_ejssnt.2025-037,Indium-doped ZnO,Glass,Radio frequency (RF) reactive magnetron sputtering,Ar/O2,90.0,0.66661,0.00066661,250.0,400.0
10.14356_kona.2016025,Indium-tin-oxide (ITO),,Sputtering; Printing process,N2/H2,,,,300.0,200.0
10.1504_IJNT.2022.124507,Zinc Oxide (ZnO),Indium Tin Oxide (ITO),RF magnetron sputtering,Unknown,,,,,
10.1515_msp-2015-0065,Gallium-doped zinc oxide (GZO),Glass,RF magnetron sputtering,Ar,180.0,0.5,0.0002,50.0,
10.1515_msp-2015-0084,Titanium dioxide (TiO2),SiO2 and Si,Conventional magnetron sputtering and magnetron sputtering with modulated plasma,O2,,"[2.0, 0.2]",,,"[650.0, 290.0]"
10.1515_msp-2016-0100,TiO2,SiO2,Low-pressure and high-energy magnetron sputtering,O2,,0.1,,,"[180.0, 281.0]"
10.1515_msp-2017-0092,Nickel and Nickel oxide (NiOx),Corning 7059 glass and n-type (100) silicon,Pulsed magnetron sputtering,Ar/O2,10000.0,0.4,0.003,,360.0
10.15251_jor.2022.181.1,Mo-doped NiO (NiO0.96),Glass and silicon wafer,DC/RF magnetron sputtering,Ar/O2,"[200.0, 40.0]",,1.2e-06,24.850000000000023,167.0
10.15251_JOR.2025.215.513,Titanium oxide (TiOx),Si wafer and glass substrate,Radio frequency (RF) sputtering,Ar,200.0,0.6666099999999999,,25.0,689.0
10.15407_nnn.20.02.305,Indium-tin oxide (ITO) with 50 mass.% indium oxide content,Corning EAGLE 2000 glass,Direct current (DC) sputtering,Ar/O2,100.0,0.69,10.0,"[249.85000000000002, 349.85]",
10.15407_nnn.20.03.639,Y2O3:Eu,Fused quartz (v-SiO2),Radio-frequency (RF) ion-plasma sputtering,Ar/O2,,0.89,,,200.0
10.15407_nnn.21.01.049,β-Ga2O3 and β-Ga2O3:Cr3+,Fused quartz (v-SiO2),Radio-frequency (RF) ion-plasma sputtering,Unknown,,,,1000.0,200.0
10.15407_nnn.22.01.001,(Y 0.06 Ga 0.94 ) 2 O 3 :Cr,Polycrystalline polycor (99.8% alpha-Al 2 O 3 ) and amorphous fused quartz v-SiO 2,Radio-frequency (RF) ion-plasma sputtering,Ar,,,,1000.0,
10.15407_spqeo26.04.398,NiO,Glass and Si,Reactive magnetron sputtering (layer-by-layer growth regime),Ar/O2,250.0,"[1.7, 0.7]",,350.0,460.0
10.15407_spqeo26.04.424,SiOx(Si)&FexOy(Fe) nanocomposite films,p-type silicon (100),Ion-plasma co-sputtering,Ar/O2,,,,300.0,
10.15541_jim20160332,La 0.7 Sr 0.3 MnO 3 (LSMO),(Pb 0.97 La 0.02 ) (Zr 0.58 Sn 0.3025 Ti 0.1175 )O 3 (PLZST) ceramics,RF magnetron sputtering,Ar,,1.0,,,"[20.0, 65.0, 120.0]"
10.1557_jmr.2013.336,Cu-Ni oxides,Borosilicate glass,Reactive DC co-sputtering,Ar/O2,60.0,,10.0,,600.0
10.1557_jmr.2014.173,Indium-tin-oxide (ITO),Soda lime glass,Reactive DC magnetron sputtering,Ar/O2,0.2,300.0,,25.0,1175.0
10.1557_jmr.2014.298,ZnO/Al/ZnO composite thin films,Rigid glass substrates,Radio frequency (RF) magnetron sputtering,Ar,"[100.0, 400.0]",,0.00399966,25.0,"[62.5, 1.0]"
10.1557_jmr.2015.30,ScN(001),MgO(001),dc reactive magnetron sputtering,Ar/N2,150.0,2.6664399999999997,1333.22,650.0,470.0
10.1557_jmr.2016.343,Iron (Fe)-doped zinc oxide (ZnO),Single-crystal c-plane sapphire and tantalum,RF magnetron sputtering and DC co-sputtering,Ar,"[120.0, 16.0]",,0.0005,400.0,10.0
10.1557_jmr.2017.85,ZnO,Fused quartz,DC sputtering,Ar/O2,50.0,2.6664399999999997,0.0026664400000000004,100.0,260.0
10.1557_jmr.2018.154,Pr-doped ZnO,Corning glass and fused quartz,DC sputtering,Ar/O2,50.0,1.3332199999999998,0.0005732846,200.0,310.0
10.1557_jmr.2018.337,NbTiAlSiZrNx,Quartz glass,DC magnetron sputtering,Ar/N2,100.0,0.6,0.001,,"[1410.0, 1230.0, 810.0]"
10.1557_mrc.2015.32,"SiO2, ZnO",Soda lime glass (0.7 mm thickness),DC and RF magnetron sputtering,Ar/O2,40.0,0.533288,0.00066661,"[25.0, 180.0]",
10.1557_mrc.2018.90,(V 0.95 Cr 0.05 ) 2 O 3,,Reactive magnetron co-sputtering,Ar,,,,500.0,1000.0
10.1557_mrc.2020.62,Indium tin oxide (ITO),Single-side polished 3-inch silicon wafers,DC magnetron reactive sputtering,Ar/O2,"[50.0, 200.0]",0.6666099999999999,1333.22,25.0,100.0
10.1557_mrs.2018.127,CeYIG (Ce1Y2Fe5O12),Silicon-on-insulator (SOI),Pulsed laser deposition (PLD) and magnetron sputtering,Unknown,,,,650.0,80.0
10.1557_s43578-021-00478-x,TiO2,1-mm thick fused SiO2,Reactive RF magnetron sputtering,O2,,,,440.0,100.0
10.1557_s43578-022-00608-z,Gallium oxide (Ga2O3),"Cu(In,Ga)Se2 (CIGS)",Radio frequency (rf)-magnetron sputtering,Unknown,,,,,220.0
10.1557_s43578-022-00822-9,SrFe12O19 (Strontium hexaferrite),Si (100),Radio frequency (RF) magnetron sputtering,Ar/O2,260.0,0.7000000000000001,9.999999999999999e-05,25.0,
10.1557_s43578-022-00886-7,ZnO,c-plane sapphire,RF magnetron sputtering,Ar/O2/N2,"[100.0, 60.0]","[0.35, 0.7]",,"[800.0, 700.0]","[10.0, 700.0]"
10.1557_s43578-023-01207-2,Terbium-doped silicon oxide (Tb:SiOx),p-type crystalline Si <100> and graphite,Integrated magnetron sputtering and electron cyclotron-plasma enhanced chemical vapour deposition (IMS ECR-PECVD),Ar/O2,"[60.0, 500.0]",0.33330499999999996,,"[120.0, 350.0]",340.0
10.1557_s43578-024-01465-8,beta-phase Bi2O3 (Bismuth Oxide),Fused quartz and <100> Silicon,Biased target ion beam deposition (BTIBD),Ar/O2,,,,120.0,"[390.0, 581.0, 630.0, 1238.0]"
10.1557_s43579-024-00561-4,Germanium (Ge) nanoparticles,Silicon and glass,Reactive radio frequency (RF) sputtering,Ar/O2,,,,400.0,
10.1557_s43580-023-00567-5,Pt (Platinum),76.2 mm (3 inch) diameter Si wafer coated by 150 nm SiO2 and 500 nm SiNx,DC magnetron sputtering (DCMS) and High Power Impulse Magnetron Sputtering (HIPIMS),Ar/O2,,,,1000.0,"[400.0, 40.0]"
10.1557_s43580-025-01188-w,Zn-doped ZnO (ZnO:Zn),Corning glass,Magnetron co-sputtering,Ar,"[150.0, 20.0]",0.6399456,,,100.0
10.1557_s43580-025-01246-3,Aluminum oxide (Al2O3) and copper-doped zinc sulphide (ZnS:Cu),Indium tin oxide (ITO)-coated glass,R.F. magnetron sputtering (for ZnS:Cu) and D.C. reactive magnetron sputtering (for Al2O3),Ar/O2,"[70.0, 100.0, 140.0]",0.65,0.005,25.0,"[56.04, 58.92, 112.1]"
10.1590_1980-5373-MR-2016-0478,Zinc Oxide (ZnO),Si (100) and glass,RF magnetron sputtering,Ar/O2,,,2.66644e-05,25.0,150.0
10.1590_1980-5373-MR-2017-0821,ZnO,Si (100) and glass,RF magnetron sputtering,Ar,600.0,,,,10.0
10.1590_1980-5373-mr-2017-0836,NiO,Si and Corning 1737 glass,radio frequency (rf) magnetron sputtering,Ar/O2,160.0,1.0,,25.0,200.0
10.1590_1980-5373-MR-2017-0933,Zinc oxide (ZnO) and silver (Ag),Glass,Atmospheric pressure chemical vapor deposition (APCVD) and sputtering,Other,,,,,721.0
10.1590_1980-5373-mr-2018-0224,Indium-doped zinc oxide (IZO),"Polyethylene terephthalate (PET), polyethylene naphthalate (PEN), and 7059 Corning glass (alkali-free borosilicate glass)",Radio frequency (rf) magnetron sputtering,Ar,20.0,,1.33,25.0,
10.1590_1980-5373-MR-2019-0643,AZO,Polyethylene terephthalate (PET),Magnetron sputtering (RF and PMS),Ar,60.0,0.399966,,25.0,200.0
10.1590_1980-5373-MR-2020-0049,ZnO:Al-N,Glass,RF magnetron sputtering,Ar/N2,60.0,"[0.133322, 0.133322]",,25.0,270.0
10.1590_1980-5373-MR-2021-0058,SiOxCyHz-TiO2 composite films,Glass (soda-lime-silica) and mirror-like aluminum (5052-H32),Plasma enhanced chemical vapor deposition (PECVD) combined with reactive sputtering,Ar/O2,150.0,4.0,2.0,25.0,"[186.0, 396.0]"
10.1590_1980-5373-MR-2022-0339,AZO (Aluminium doped zinc oxide),Glass,RF Magnetron Sputtering,Ar,250.0,2.5,,350.0,1312.0
10.1590_jatm.v15.1301,Cu and Ni,Polyethylene terephthalate (PET),Magnetron sputtering,Ar,,5.332879999999999,0.00533288,,"[65.0, 200.0]"
10.1590_S1516-14392014005000080,Zinc oxide (ZnO),Silicon (100) p-type,RF reactive magnetron sputtering,Ar/O2,,0.6666099999999999,,600.0,
10.1631_FITEE.2000330,(GaxIn1-x)2O3,(0001) sapphire,Magnetron sputtering,Ar/O2,300.0,0.0267,0.0053300000000000005,26.850000000000023,300.0
